2017-01-26 22:28:16,797 DEBUG    version=v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a
2017-01-26 22:30:56,395 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:30:58,861 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-004.pkl
2017-01-26 22:30:58,973 INFO     epoch: 4 took 2.578s (0.001s in batching)
training loss:	0.613092
validation loss:	0.639882
validation error:	0.371356
2017-01-26 22:30:58,973 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:01,354 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-005.pkl
2017-01-26 22:31:01,465 INFO     epoch: 5 took 2.492s (0.001s in batching)
training loss:	0.607636
validation loss:	0.634750
validation error:	0.366299
2017-01-26 22:31:01,465 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:03,943 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-006.pkl
2017-01-26 22:31:04,056 INFO     epoch: 6 took 2.591s (0.001s in batching)
training loss:	0.603224
validation loss:	0.642253
validation error:	0.369149
2017-01-26 22:31:04,056 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:06,443 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-007.pkl
2017-01-26 22:31:06,555 INFO     epoch: 7 took 2.499s (0.001s in batching)
training loss:	0.599982
validation loss:	0.635089
validation error:	0.356138
2017-01-26 22:31:06,555 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:08,912 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-008.pkl
2017-01-26 22:31:09,023 INFO     epoch: 8 took 2.468s (0.001s in batching)
training loss:	0.596300
validation loss:	0.646597
validation error:	0.359356
2017-01-26 22:31:09,026 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:11,344 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-009.pkl
2017-01-26 22:31:11,434 INFO     epoch: 9 took 2.411s (0.001s in batching)
training loss:	0.593486
validation loss:	0.645084
validation error:	0.350759
2017-01-26 22:31:11,434 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:13,616 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-010.pkl
2017-01-26 22:31:13,727 INFO     epoch: 10 took 2.293s (0.001s in batching)
training loss:	0.589274
validation loss:	0.646398
validation error:	0.366161
2017-01-26 22:31:14,476 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:17,092 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-011.pkl
2017-01-26 22:31:17,229 INFO     epoch: 11 took 3.502s (0.001s in batching)
training loss:	0.587158
validation loss:	0.650875
validation error:	0.359540
2017-01-26 22:31:17,229 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:19,939 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-012.pkl
2017-01-26 22:31:20,089 INFO     epoch: 12 took 2.861s (0.001s in batching)
training loss:	0.584316
validation loss:	0.672175
validation error:	0.364828
2017-01-26 22:31:20,090 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:22,578 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-013.pkl
2017-01-26 22:31:22,695 INFO     epoch: 13 took 2.605s (0.001s in batching)
training loss:	0.582190
validation loss:	0.646820
validation error:	0.350805
2017-01-26 22:31:22,695 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:25,241 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-014.pkl
2017-01-26 22:31:25,824 INFO     epoch: 14 took 3.129s (0.001s in batching)
training loss:	0.578966
validation loss:	0.659393
validation error:	0.361977
2017-01-26 22:31:29,925 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:32,017 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-015.pkl
2017-01-26 22:31:32,129 INFO     epoch: 15 took 6.305s (0.001s in batching)
training loss:	0.576540
validation loss:	0.664457
validation error:	0.364322
2017-01-26 22:31:32,130 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:34,572 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-016.pkl
2017-01-26 22:31:34,686 INFO     epoch: 16 took 2.557s (0.001s in batching)
training loss:	0.573210
validation loss:	0.663861
validation error:	0.356965
2017-01-26 22:31:34,686 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:37,181 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-017.pkl
2017-01-26 22:31:37,293 INFO     epoch: 17 took 2.607s (0.001s in batching)
training loss:	0.571798
validation loss:	0.661377
validation error:	0.354759
2017-01-26 22:31:37,293 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:39,697 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-018.pkl
2017-01-26 22:31:39,808 INFO     epoch: 18 took 2.515s (0.001s in batching)
training loss:	0.568816
validation loss:	0.659731
validation error:	0.359218
2017-01-26 22:31:39,808 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:42,269 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-019.pkl
2017-01-26 22:31:42,384 INFO     epoch: 19 took 2.576s (0.001s in batching)
training loss:	0.567345
validation loss:	0.664549
validation error:	0.358713
2017-01-26 22:31:42,385 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:44,944 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-020.pkl
2017-01-26 22:31:45,060 INFO     epoch: 20 took 2.676s (0.001s in batching)
training loss:	0.565809
validation loss:	0.679180
validation error:	0.373241
2017-01-26 22:31:45,061 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:47,620 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-021.pkl
2017-01-26 22:31:47,736 INFO     epoch: 21 took 2.676s (0.001s in batching)
training loss:	0.564475
validation loss:	0.670256
validation error:	0.360460
2017-01-26 22:31:47,737 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:50,502 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-022.pkl
2017-01-26 22:31:50,647 INFO     epoch: 22 took 2.911s (0.001s in batching)
training loss:	0.560665
validation loss:	0.694496
validation error:	0.380782
2017-01-26 22:31:50,648 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:53,504 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-023.pkl
2017-01-26 22:31:53,655 INFO     epoch: 23 took 3.008s (0.001s in batching)
training loss:	0.559132
validation loss:	0.690180
validation error:	0.376828
2017-01-26 22:31:53,656 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:56,216 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-024.pkl
2017-01-26 22:31:56,325 INFO     epoch: 24 took 2.670s (0.001s in batching)
training loss:	0.557024
validation loss:	0.678717
validation error:	0.359356
2017-01-26 22:31:56,326 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:31:58,584 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-025.pkl
2017-01-26 22:31:58,725 INFO     epoch: 25 took 2.400s (0.001s in batching)
training loss:	0.555578
validation loss:	0.678447
validation error:	0.349103
2017-01-26 22:31:58,726 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:01,255 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-026.pkl
2017-01-26 22:32:01,388 INFO     epoch: 26 took 2.663s (0.001s in batching)
training loss:	0.553896
validation loss:	0.684841
validation error:	0.364230
2017-01-26 22:32:01,389 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:04,147 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-027.pkl
2017-01-26 22:32:04,681 INFO     epoch: 27 took 3.293s (0.001s in batching)
training loss:	0.553225
validation loss:	0.688640
validation error:	0.354253
2017-01-26 22:32:04,695 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:07,255 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-028.pkl
2017-01-26 22:32:07,393 INFO     epoch: 28 took 2.712s (0.001s in batching)
training loss:	0.551455
validation loss:	0.690806
validation error:	0.369747
2017-01-26 22:32:07,396 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:09,934 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-029.pkl
2017-01-26 22:32:10,050 INFO     epoch: 29 took 2.658s (0.001s in batching)
training loss:	0.549808
validation loss:	0.697070
validation error:	0.366713
2017-01-26 22:32:10,051 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:12,611 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-030.pkl
2017-01-26 22:32:12,725 INFO     epoch: 30 took 2.674s (0.001s in batching)
training loss:	0.548401
validation loss:	0.699477
validation error:	0.368782
2017-01-26 22:32:12,726 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:15,286 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-031.pkl
2017-01-26 22:32:15,402 INFO     epoch: 31 took 2.678s (0.001s in batching)
training loss:	0.545904
validation loss:	0.707286
validation error:	0.370942
2017-01-26 22:32:15,403 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:17,885 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-032.pkl
2017-01-26 22:32:17,997 INFO     epoch: 32 took 2.595s (0.001s in batching)
training loss:	0.545183
validation loss:	0.719359
validation error:	0.371080
2017-01-26 22:32:17,998 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:20,515 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-033.pkl
2017-01-26 22:32:20,627 INFO     epoch: 33 took 2.629s (0.001s in batching)
training loss:	0.543265
validation loss:	0.707827
validation error:	0.368000
2017-01-26 22:32:20,628 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:23,012 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-034.pkl
2017-01-26 22:32:23,125 INFO     epoch: 34 took 2.498s (0.001s in batching)
training loss:	0.543187
validation loss:	0.697388
validation error:	0.366988
2017-01-26 22:32:23,127 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:25,419 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-035.pkl
2017-01-26 22:32:25,537 INFO     epoch: 35 took 2.412s (0.001s in batching)
training loss:	0.541779
validation loss:	0.722249
validation error:	0.378575
2017-01-26 22:32:25,539 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:27,973 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-036.pkl
2017-01-26 22:32:28,095 INFO     epoch: 36 took 2.558s (0.001s in batching)
training loss:	0.540756
validation loss:	0.711395
validation error:	0.361195
2017-01-26 22:32:28,101 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:30,689 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-037.pkl
2017-01-26 22:32:30,800 INFO     epoch: 37 took 2.704s (0.001s in batching)
training loss:	0.540262
validation loss:	0.731846
validation error:	0.383448
2017-01-26 22:32:30,801 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:33,313 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-038.pkl
2017-01-26 22:32:33,430 INFO     epoch: 38 took 2.630s (0.001s in batching)
training loss:	0.537720
validation loss:	0.717164
validation error:	0.366805
2017-01-26 22:32:33,431 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:35,977 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-039.pkl
2017-01-26 22:32:36,093 INFO     epoch: 39 took 2.663s (0.001s in batching)
training loss:	0.538322
validation loss:	0.724332
validation error:	0.367218
2017-01-26 22:32:36,094 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:38,485 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-040.pkl
2017-01-26 22:32:38,624 INFO     epoch: 40 took 2.532s (0.001s in batching)
training loss:	0.536683
validation loss:	0.723945
validation error:	0.364782
2017-01-26 22:32:38,626 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:41,147 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-041.pkl
2017-01-26 22:32:41,312 INFO     epoch: 41 took 2.688s (0.001s in batching)
training loss:	0.534644
validation loss:	0.727903
validation error:	0.364552
2017-01-26 22:32:41,505 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:43,977 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-042.pkl
2017-01-26 22:32:44,112 INFO     epoch: 42 took 2.800s (0.001s in batching)
training loss:	0.534205
validation loss:	0.728061
validation error:	0.373471
2017-01-26 22:32:44,328 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:46,816 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-043.pkl
2017-01-26 22:32:46,927 INFO     epoch: 43 took 2.815s (0.001s in batching)
training loss:	0.533141
validation loss:	0.736300
validation error:	0.371402
2017-01-26 22:32:46,928 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:49,400 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-044.pkl
2017-01-26 22:32:49,525 INFO     epoch: 44 took 2.597s (0.001s in batching)
training loss:	0.532513
validation loss:	0.735921
validation error:	0.373287
2017-01-26 22:32:49,526 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:51,714 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-045.pkl
2017-01-26 22:32:51,857 INFO     epoch: 45 took 2.333s (0.001s in batching)
training loss:	0.531842
validation loss:	0.736013
validation error:	0.379770
2017-01-26 22:32:51,859 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:54,515 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-046.pkl
2017-01-26 22:32:54,631 INFO     epoch: 46 took 2.773s (0.001s in batching)
training loss:	0.530616
validation loss:	0.740894
validation error:	0.369287
2017-01-26 22:32:54,632 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:57,121 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-047.pkl
2017-01-26 22:32:57,241 INFO     epoch: 47 took 2.611s (0.001s in batching)
training loss:	0.530688
validation loss:	0.750523
validation error:	0.375816
2017-01-26 22:32:57,242 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:32:59,918 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-048.pkl
2017-01-26 22:33:00,029 INFO     epoch: 48 took 2.788s (0.001s in batching)
training loss:	0.528446
validation loss:	0.744888
validation error:	0.376506
2017-01-26 22:33:00,030 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:33:02,514 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-049.pkl
2017-01-26 22:33:02,632 INFO     epoch: 49 took 2.603s (0.001s in batching)
training loss:	0.529133
validation loss:	0.740469
validation error:	0.371356
2017-01-26 22:33:02,633 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:33:05,185 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-050.pkl
2017-01-26 22:33:05,295 INFO     epoch: 50 took 2.663s (0.001s in batching)
training loss:	0.526963
validation loss:	0.739927
validation error:	0.366253
2017-01-26 22:33:05,296 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:33:07,844 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-051.pkl
2017-01-26 22:33:07,960 INFO     epoch: 51 took 2.666s (0.001s in batching)
training loss:	0.526440
validation loss:	0.762001
validation error:	0.383172
2017-01-26 22:33:07,962 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:33:10,451 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-052.pkl
2017-01-26 22:33:10,565 INFO     epoch: 52 took 2.605s (0.001s in batching)
training loss:	0.525601
validation loss:	0.739995
validation error:	0.369655
2017-01-26 22:33:10,568 INFO     Wrote output to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/config.json
2017-01-26 22:33:13,151 INFO     Saving network params to trainNN/out/v045-unified-16-gf17a658-dirty:simple-ff-ffv-adam-75-40-mintalklen-5-a/epoch-053.pkl
2017-01-26 22:33:13,269 INFO     epoch: 53 took 2.704s (0.001s in batching)
training loss:	0.524947
validation loss:	0.750967
validation error:	0.372828
